ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	NOTE	GLOTTOCODE	PAGE	REDUPLICATION	REDUPLICATIONNOTES	SPANISH	PORTUGUESE	SIMPLIFIED	SEMANTICFIELD	SENSORYCATEGORY	CONCEPTICON_GLOSS	CONCEPTICON_ID	SOURCE
440	Aweti	to describe (point into different directions)	tsõpe	tsõpe	ts ɔ̃ p e		awet1244	596	y		describir (apuntar en diferentes direcciones)		pointing	Speech and language	VISUAL			Reiter2011
2183	PastazaQuechua	to do something completely; possibly a clipped form of Spanish bastante 'enough, quite'	bas	bas	b a s		nort2973	LINK					completely	OTHER	?			Nuckolls2025
3053	Kashinawa	to drag oneself	niniki	niniki	n ɪ n ɪ k ɪ		cash1254				arrastrarse		to drag oneself	Motion, Basic actions and technology	VISUAL			
398	Aweti	to drag, to pull	kyry	kyry	k ɨ ɾ ɨ		awet1244	595	y		arrastrar, jalar		to pull	Basic actions and technology	VISUAL			Reiter2011
423	Aweti	to drill a stone / sound of something breaking	tarak	tarak	t a ɾ a k	Significado en narrativas / significado elicitado.	awet1244	596			taladrar una piedra / sonido de algo rompiéndose		break	Basic actions and technology	AUDITORY			Reiter2011
392	Aweti	to drink	kut	kut	k u t		awet1244	595	y		beber		to drink	Food and drink	AUDITORY			Reiter2011
3067	Kashinawa	to drip	ɾi	ɾi	ɾ ɪ		cash1254				gotear		to drip	The physical world	VISUAL, AUDITORY			
3080	Kashinawa	to drip	sa	sa	s a		cash1254				gotear		to drip	The physical world	VISUAL, AUDITORY			
3177	Iskonawa	to drip	puɾu	puɾu	p u ɾ u		isco1239				gotear		to drip	The physical world	VISUAL, AUDITORY			
3214	Iskonawa	to drip	tuis	tuis	t u i s		isco1239				gotear		to drip	The physical world	VISUAL, AUDITORY			
3327	Kapanawa	to drip	pu	pu	p u		capa1241				gotear		to drip	The physical world	VISUAL, AUDITORY			
3373	Kapanawa	to drip	taiʃ	taiʃ	t a ɪ ʃ		capa1241				gotear		to drip	The physical world	VISUAL, AUDITORY			
3413	Kapanawa	to drip	tuis	tuis	t u ɪ s		capa1241				gotear		to drip	The physical world	VISUAL, AUDITORY			
3537	Yaminawa	to drip	asi	asi	a s ɪ		yami1256				gotear		to drip	The physical world	VISUAL, AUDITORY			
3583	Yaminawa	to drip	si	si	s ɪ		yami1256				gotear		to drip	The physical world	VISUAL, AUDITORY			
3611	Yaminawa	to drip	tuis	tuis	t u ɪ s		yami1256				gotear		to drip	The physical world	VISUAL, AUDITORY			
455	Aweti	to drive/scare away	zaj	zaj	ʐ a j		awet1244	597	y		alejar, ahuyentar		to scare away	Emotion and values	AUDITORY, VISUAL			Reiter2011
3056	Kashinawa	to drizzle	paiʂ	paiʂ	p a ɪ ʂ		cash1254				lloviznar		to drizzle	The physical world	VISUAL			
3081	Kashinawa	to drizzle	sa	sa	s a		cash1254				lloviznar		to drizzle	The physical world	VISUAL			
3086	Kashinawa	to drizzle	ʂa	ʂa	ʂ a		cash1254				lloviznar		to drizzle	The physical world	VISUAL			
3133	Kashinawa	to drizzle	βesa	βesa	β ɯ s a		cash1254				lloviznar		to drizzle	The physical world	VISUAL			
3178	Iskonawa	to drizzle	putu	putu	p u t u		isco1239				lloviznar		to drizzle	The physical world	VISUAL			
3185	Iskonawa	to drizzle	sa	sa	s a		isco1239				lloviznar		to drizzle	The physical world	VISUAL			
3219	Iskonawa	to drizzle	βasi	βasi	β a s i		isco1239				lloviznar		to drizzle	The physical world	VISUAL			
3254	CashiboCacataibo	to drizzle	tʃuʂ	tʃuʂ	tʃ u ʂ		cash1251				lloviznar		to drizzle	The physical world	VISUAL			
3548	Yaminawa	to drizzle	mɨsa	mɨsa	m ɨ s a		yami1256				lloviznar		to drizzle	The physical world	VISUAL			
3560	Yaminawa	to drizzle	paiʃ	paiʃ	p a ɪ ʃ		yami1256				lloviznar		to drizzle	The physical world	VISUAL			
15	Shiwiar	to eat food	kat	kat	k a t		achu1248	272	y		comer comida		to eat	Food and drink	VISUAL			Kohlberger2020
403	Aweti	to eat, scratch ones's skin, to dig a hole	kyw	kyw	k ɨ w		awet1244	595	y		comer, rascarse la piel, cavar un hueco		to eat, to scratch, to dig a hole	Basic actions and technology	VISUAL, AUDITORY			Reiter2011
410	Aweti	to emerge from water / a lot of rain falling, to fall into shallow water	po	po	p ɔ	Significado en narrativas / significado elicitado. Transcripción: [pɔ:].	awet1244	596			emerger del agua / mucha lluvia cayendo, caerse en agua poco profunda		water	Motion, The physical world	VISUAL, AUDITORY			Reiter2011
3329	Kapanawa	to empty liquid	puɾu	puɾu	p u ɾ u		capa1241				vaciar_líquido		to empty liquid	Basic actions and technology, The physical world	AUDITORY, VISUAL			
453	Aweti	to encounter, meet with	tykyhy	tykyhy	t ɨ k ɨ h ɨ		awet1244	597			encontrarse con		to encouner	Motion	VISUAL			Reiter2011
450	Aweti	to encounter, to stop of a sudden when hearing sound	tyk	tyk	t ɨ k		awet1244	597			encontrarse con, parar repentinamente al escuchar un ruido		to encounter suddenly	Motion	VISUAL, AUDITORY			Reiter2011
2960	Wayana	to end	kama	kama	k a m a	Non-auditory events	waya1269	189					to end	OTHER	?			Tavares2005
3274	Kapanawa	to enter	kɨɾun	kɨɾun	k ɨ ɾ u n		capa1241				entrar		to enter	Motion	VISUAL			
3334	Kapanawa	to enter	ɾaʂ	ɾaʂ	ɾ a ʂ		capa1241				entrar		to enter	Motion	VISUAL			
394	Aweti	to enter a hole, to dress, to put something inside a thing	kuzu kuzuk	kuzu kuzuk	k u ʐ u + k u ʐ u k		awet1244	595			entrar en un hueco, vestirse, poner algo dentro de algo		enter into, put into	Motion	VISUAL			Reiter2011
3444	Kapanawa	to enter water	βuan	βuan	β u a n		capa1241				entrar_en_agua		to enter water	Motion, The physical world	VISUAL, AUDITORY			
3012	Amawaka	to erase	βiʃa	βiʃa	β ɪ ʃ a		amah1246				borrar		to erase	OTHER	VISUAL			
3294	Kapanawa	to exclaim	naʃβi	naʃβi	n a ʃ β ɪ		capa1241				exclamar		to exclaim	Speech and language, Emotion and values	AUDITORY			
3038	Kashinawa	to expectorate	kaɨʂ	kaɨʂ	k a ɨ ʂ		cash1254				espectorar		to expectorate	The body	AUDITORY			
3553	Yaminawa	to expectorate	naɾa	naɾa	n a ɾ a		yami1256				espectorar		to expectorate	The body	AUDITORY			
3154	Iskonawa	to extend	ka	ka	k a		isco1239				extender		to extend	Motion	VISUAL			
444	Aweti	to fall	tu	tu	t u	Transcripción: [tu:]	awet1244	596			caer		to fall	Motion	VISUAL			Reiter2011
1143	Palikur	to fall	boh	boh	b õ		pali1279	106			caer		to fall	Motion	VISUAL			Green1972
3339	Kapanawa	to fall gently	ɾi	ɾi	ɾ ɪ		capa1241				caer_suave		to fall gently	Motion	VISUAL			
3400	Kapanawa	to fall into water	tsun	tsun	ts u n		capa1241				caer_en_agua		to fall into water	Motion	VISUAL, AUDITORY			
3414	Kapanawa	to fall into water	tunku	tunku	t u n k u		capa1241				caer_en_agua		to fall into water	Motion	VISUAL, AUDITORY			
3415	Kapanawa	to fall into water	tunpun	tunpun	t u n p u n		capa1241				caer_en_agua		to fall into water	Motion	VISUAL, AUDITORY			
3607	Yaminawa	to fall into water	tʃu	tʃu	tʃ u		yami1256				caer_en_agua		to fall into water	Motion	VISUAL, AUDITORY			
3313	Kapanawa	to fall on the ground	pi	pi	p ɪ		capa1241				caer_en_suelo		to fall on the ground	Motion	VISUAL, AUDITORY			
432	Aweti	to fall/jump into water	tom	tom	t ɔ m		awet1244	596			caer o saltar en el agua		fall into water	Motion	AUDITORY, VISUAL			Reiter2011
2990	Amawaka	to fan	pɨn	pɨn	p ɨ n		amah1246				abanicar		to fan	Basic actions and technology	VISUAL, AUDITORY			
3225	Iskonawa	to fan	βɨka	βɨka	β ɨ k a		isco1239				abanicar		to fan	Basic actions and technology	VISUAL, AUDITORY			
3470	Sharanawa	to fan	βɨa	βɨa	β ɨ a		shar1245				abanicar		to fan	Basic actions and technology	VISUAL, AUDITORY			
3472	Sharanawa	to fan	βɨka	βɨka	β ɨ k a		shar1245				abanicar		to fan	Basic actions and technology	VISUAL, AUDITORY			
3496	ShipiboKonibo	to fan	paja	paja	p a j a		ship1254				abanicar		to fan	Basic actions and technology	VISUAL, AUDITORY			
3567	Yaminawa	to fan	pɨʔka	pɨʔka	p ɨ ʔ k a		yami1256				abanicar		to fan	Basic actions and technology	VISUAL, AUDITORY			
3573	Yaminawa	to fan	ɾapɨ	ɾapɨ	ɾ a p ɨ		yami1256				abanicar		to fan	Basic actions and technology	VISUAL, AUDITORY			
447	Aweti	to fart	tung	tung	t u ŋ		awet1244	597	y		tirarse un pedo		fart	The body	AUDITORY			Reiter2011
3580	Yaminawa	to feel an electric shock	sa	sa	s a		yami1256				sentir_descarga_eléctrica		to feel an electric shock	The body	INTERNAL STATE			
3330	Kapanawa	to feel unwell	ɾaʔni	ɾaʔni	ɾ a ʔ n ɪ		capa1241				sentir_malestar		to feel unwell	The body	INTERNAL STATE			
2984	Amawaka	to ferment	mumoʃi	mumoʃi	m u m o ʃ ɪ		amah1246				fermentar		to ferment	Food and drink	VISUAL			
3097	Kashinawa	to fire a shotgun	tas	tas	t a s		cash1254				disparar_escopeta		to fire a shotgun	Warfare and hunting	AUDITORY			
3315	Kapanawa	to flame	pɨ	pɨ	p ɨ		capa1241				flamear		to flame	The physical world	VISUAL			
3317	Kapanawa	to flame	pɨʔpɨ	pɨʔpɨ	p ɨ ʔ p ɨ		capa1241				flamear		to flame	The physical world	VISUAL			
3324	Kapanawa	to flame	pɨɾɨ	pɨɾɨ	p ɨ ɾ ɨ		capa1241				flamear		to flame	The physical world	VISUAL			
3307	Kapanawa	to flap wings	paspa	paspa	p a s p a		capa1241				aletear		to flap wings	Animals, Motion	VISUAL, AUDITORY			
3316	Kapanawa	to flap wings	pɨʔatan	pɨʔatan	p ɨ ʔ a t a n		capa1241				aletear		to flap wings	Animals, Motion	VISUAL, AUDITORY			
3320	Kapanawa	to flap wings	pɨja	pɨja	p ɨ j a		capa1241				aletear		to flap wings	Animals, Motion	VISUAL, AUDITORY			
3323	Kapanawa	to flap wings	pɨɾi	pɨɾi	p ɨ ɾ ɪ		capa1241				aletear		to flap wings	Animals, Motion	VISUAL, AUDITORY			
3387	Kapanawa	to flap wings	tɨʔɨkɨ	tɨʔɨkɨ	t ɨ ʔ ɨ k ɨ		capa1241				aletear		to flap wings	Animals, Motion	VISUAL, AUDITORY			
3568	Yaminawa	to flap wings	pɨɾa	pɨɾa	p ɨ ɾ a		yami1256				aletear		to flap wings	Animals, Motion	VISUAL, AUDITORY			
3022	Chacobo	to flash (lightning)	βaha	βaha	β a h a		chac1251				relampaguear		to flash (lightning)	The physical world	VISUAL			
3565	Yaminawa	to flash (lightning)	piʃi	piʃi	p ɪ ʃ ɪ		yami1256				relampaguear		to flash (lightning)	The physical world	VISUAL			
3566	Yaminawa	to flash (lightning)	pɨ	pɨ	p ɨ		yami1256				relampaguear		to flash (lightning)	The physical world	VISUAL			
3572	Yaminawa	to flash (lightning)	pɨʃa	pɨʃa	p ɨ ʃ a		yami1256				relampaguear		to flash (lightning)	The physical world	VISUAL			
3237	CashiboCacataibo	to flatten	mataka	mataka	m a t a k a		cash1251				aplanar		to flatten	Basic actions and technology	VISUAL			
354	Aukan	to fling a little thing into the water	tupuu	tupuu	t u p u u		ndyu1242	696			lanzar algo pequeño al agua		to fling into water	Motion	VISUAL, AUDITORY			Huttar1994
361	Aukan	to fling a little thing into the water	tyumbum	tyumbum	t j u m b u m		ndyu1242	696			lanzar algo pequeño al agua		to fling into water	Motion	VISUAL, AUDITORY			Huttar1994
369	Aukan	to flow	yoo	yoo	j o o		ndyu1242	697			fluir		to flow	Motion	VISUAL			Huttar1994
325	Aukan	to flow (water)	kullu	kullu	k u l l u		ndyu1242	695			fluir (agua)		water flowing	The physical world	AUDITORY			Huttar1994
326	Aukan	to flow (water)	kululu	kululu	k u l u l u		ndyu1242	695			fluir (agua)		water flowing	The physical world	AUDITORY			Huttar1994
359	Aukan	to flow (water)	tyóllo	tyóllo	t j ó l l o		ndyu1242	696			fluir (agua)		water flowing	The physical world	AUDITORY			Huttar1994
3296	Kapanawa	to flutter	nawa	nawa	n a w a		capa1241				revolotear		to flutter	Animals, Motion	AUDITORY			
412	Aweti	to fly	po	po	p ɔ		awet1244	596	y		volar		to fly	Motion	VISUAL			Reiter2011
3578	Yaminawa	to follow	ɾuti	ɾuti	ɾ u t ɪ		yami1256				seguir		to follow	Motion	VISUAL			
3363	Kapanawa	to fry	ʃi	ʃi	ʃ ɪ		capa1241				freir		to fry	Food and drink	AUDITORY			
3523	ShipiboKonibo	to fry	ʃɨ	ʃɨ	ʃ ɨ		ship1254				freir		to fry	Food and drink	AUDITORY			
3251	CashiboCacataibo	to gather	tsi	tsi	ts i		cash1251				juntar		to gather	Basic actions and technology	VISUAL			
3226	Iskonawa	to get angry	βɨni	βɨni	β ɨ n i		isco1239				enojarse		to get angry	Emotion and values	INTERNAL STATE			
3205	Iskonawa	to get aroused	tɨβɨ	tɨβɨ	t ɨ β ɨ		isco1239				excitarse		to get aroused	The body	INTERNAL STATE			
442	Aweti	to get inside	tsuruk	tsuruk	ts u ɾ u k		awet1244	596			entrar		to get inside	Motion	VISUAL			Reiter2011
3370	Kapanawa	to get scared	ta	ta	t a		capa1241				asustarse		to get scared	Emotion and values	INTERNAL STATE			
2982	Amawaka	to get stuck	kuko	kuko	k u k o		amah1246				atascarse		to get stuck	Spatial relations	VISUAL			
418	Aweti	to get up, to grab	pyw	pyw	p ɨ w		awet1244	596			levantar(se?), agarrar		to get up, to grab	Basic actions and technology	VISUAL			Reiter2011
3181	Iskonawa	to gnaw	ɾauh	ɾauh	ɾ a u h		isco1239				roer		to gnaw	Animals	AUDITORY			
3269	Kapanawa	to gnaw	jɨʂa	jɨʂa	j ɨ ʂ a		capa1241				roer		to gnaw	Animals	AUDITORY			
3571	Yaminawa	to gnaw	pɨɾɨ	pɨɾɨ	p ɨ ɾ ɨ		yami1256				roer		to gnaw	Animals	AUDITORY			
1552	Waiwai	to go in a line	kupru	kupru	k u ɸ ɺ u		waiw1244	216	y		ir en fila		to go in a line	Spatial relations	VISUAL			Hawkins1998
401	Aweti	to grate manioc, to smooth, polish	kytsy	kytsy	k ɨ ts ɨ		awet1244	595	y		rallar yuca, lijar, pulir		to grate, to smooth, to polish	Basic actions and technology	AUDITORY			Reiter2011
3035	Kashinawa	to grind teeth	jɨnʂ	jɨnʂ	h ɨ n ʂ		cash1254				rechinar_dientes		to grind teeth	The body	VISUAL, AUDITORY			
3049	Kashinawa	to grind teeth	majɨʂke	majɨʂke	m a h ɨ ʂ k ɯ		cash1254				rechinar_dientes		to grind teeth	The body	VISUAL, AUDITORY			
3098	Kashinawa	to grind teeth	tas	tas	t a s		cash1254				rechinar_dientes		to grind teeth	The body	VISUAL, AUDITORY			
3099	Kashinawa	to grind teeth	tas	tas	t a s		cash1254				rechinar_dientes		to grind teeth	The body	VISUAL, AUDITORY			
3197	Iskonawa	to grind teeth	tas	tas	t a s		isco1239				rechinar_dientes		to grind teeth	The body	VISUAL, AUDITORY			
3268	Kapanawa	to grind teeth	jɨɾɨs	jɨɾɨs	j ɨ ɾ ɨ s		capa1241				rechinar_dientes		to grind teeth	The body	VISUAL, AUDITORY			
3507	ShipiboKonibo	to grind teeth	ɾoʂ	ɾoʂ	ɾ o ʂ		ship1254				rechinar_dientes		to grind teeth	The body	VISUAL, AUDITORY			
3542	Yaminawa	to grind teeth	jɨʂ	jɨʂ	h ɨ ʂ		yami1256				rechinar_dientes		to grind teeth	The body	VISUAL, AUDITORY			
3577	Yaminawa	to grind teeth	ɾɨʂ	ɾɨʂ	ɾ ɨ ʂ		yami1256				rechinar_dientes		to grind teeth	The body	VISUAL, AUDITORY			
3446	Matses	to groan with effort, to push (labor)	iɾke	iɾke	ɪ ɾ k ɯ		mats1244				pujar		to groan with effort, to push (labor)	The body	INTERNAL STATE, AUDITORY			
3223	Iskonawa	to groan with pain	βis	βis	β i s		isco1239				quejarse_de_dolor		to groan with pain	Emotion and values, Speech and language	INTERNAL STATE			
3182	Iskonawa	to growl	ɾɨn	ɾɨn	ɾ ɨ n		isco1239				gruñir		to growl	Speech and language	AUDITORY			
3009	Amawaka	to grunt	βáɾa	βáɾa	β á ɾ a		amah1246				gruñir		to grunt	Speech and language	AUDITORY			
3072	Kashinawa	to grunt	ɾɨnka	ɾɨnka	ɾ ɨ n k a		cash1254				gruñir		to grunt	Speech and language	AUDITORY			
3171	Iskonawa	to grunt	piuʃ	piuʃ	p i u ʃ		isco1239				gruñir		to grunt	Speech and language	AUDITORY			
3235	CashiboCacataibo	to grunt	kuɨ	kuɨ	k u ɨ		cash1251				gruñir		to grunt	Speech and language	AUDITORY			
3441	Kapanawa	to grunt	βiɾi	βiɾi	β ɪ ɾ ɪ		capa1241				gruñir		to grunt	Speech and language	AUDITORY			
3463	Sharanawa	to grunt	nun	nun	n u n		shar1245				gruñir		to grunt	Speech and language	AUDITORY			
3319	Kapanawa	to gush	pɨʔʃa	pɨʔʃa	p ɨ ʔ ʃ a		capa1241				chorrear		to gush	The physical world	VISUAL, AUDITORY			
3525	ShipiboKonibo	to gush	ʃu	ʃu	ʃ u		ship1254				chorrear		to gush	The physical world	VISUAL, AUDITORY			
2996	Amawaka	to hang	ʂɨɾuntan	ʂɨɾuntan	ʂ ɨ ɾ u n t a n		amah1246				colgar		to hang	Spatial relations	VISUAL			
3148	Iskonawa	to have a runny nose	ho	ho	h o		isco1239				moquear		to have a runny nose	The body	VISUAL			
386	Aweti	to have bad luck	hu hujujuj	hu hujujuj	h u + h u j u j u j		awet1244	595			tener mala suerte		to have bad luck	Emotion and values	INTERNAL STATE			Reiter2011
3112	Kashinawa	to hiccup	tsɨku	tsɨku	ts ɨ k u		cash1254				hipar		to hiccup	The body	AUDITORY			
3398	Kapanawa	to hiccup	tsɨʔku	tsɨʔku	ts ɨ ʔ k u		capa1241				hipar		to hiccup	The body	AUDITORY			
3410	Kapanawa	to hiss	tʃuʂ	tʃuʂ	tʃ u ʂ		capa1241				sisear		to hiss	Animals	AUDITORY			
3450	Matses	to hiss	suke	suke	s u k ɯ		mats1244				sisear		to hiss	Animals	AUDITORY			
3453	Matses	to hit (generic)	ton	ton	t o n		mats1244				golpear_genérico		to hit (generic)	Basic actions and technology	AUDITORY, VISUAL			
3278	Kapanawa	to hit (making noise)	kuan	kuan	k u a n		capa1241				golpear_ruido		to hit (making noise)	Basic actions and technology	AUDITORY			
3452	Matses	to hit a hard thing	taʃka	taʃka	t a ʃ k a		mats1244				golpear_cosa_dura		to hit a hard thing	Basic actions and technology	TACTILE, AUDITORY, VISUAL			
3169	Iskonawa	to hit clothes	patsa	patsa	p a ts a		isco1239				golpear_ropa		to hit clothes	Clothing and grooming	AUDITORY, VISUAL			
3372	Kapanawa	to hit gently	taʔis	taʔis	t a ʔ ɪ s		capa1241				golpear_suave		to hit gently	Basic actions and technology	VISUAL, TACTILE			
3114	Kashinawa	to hit several times	tʃakan	tʃakan	tʃ a k a n		cash1254				golpear_varias_veces		to hit several times	Basic actions and technology, Quantity	VISUAL, AUDITORY			
3412	Kapanawa	to hit several times	tuʔɾɨn	tuʔɾɨn	t u ʔ ɾ ɨ n		capa1241				golpear_varias_veces		to hit several times	Basic actions and technology, Quantity	VISUAL, AUDITORY			
3591	Yaminawa	to hit several times	taʔka	taʔka	t a ʔ k a		yami1256				golpear_varias_veces		to hit several times	Basic actions and technology, Quantity	VISUAL, AUDITORY			
3417	Kapanawa	to hit the canoe	tuɾun	tuɾun	t u ɾ u n		capa1241				golpear_canoa		to hit the canoe	Basic actions and technology	VISUAL, AUDITORY			
3094	Kashinawa	to hit the floor	tapadan	tapadan	t a p a d a n		cash1254				golpear_piso		to hit the floor	Basic actions and technology	VISUAL, AUDITORY			
3172	Iskonawa	to hit the floor	pɨn	pɨn	p ɨ n		isco1239				golpear_piso		to hit the floor	Basic actions and technology	VISUAL, AUDITORY			
3061	Kashinawa	to hit the ground	pɨn	pɨn	p ɨ n		cash1254				golpear_suelo		to hit the ground	Basic actions and technology	VISUAL, AUDITORY			
3332	Kapanawa	to hit with a metallic object	ɾais	ɾais	ɾ a ɪ s		capa1241				golpear_con_objeto_metálico		to hit with a metallic object	Basic actions and technology	VISUAL			
3377	Kapanawa	to hit with a spoon	tan	tan	t a n		capa1241				golpear_con_cuchara		to hit with a spoon	Basic actions and technology, Food and drink	AUDITORY, VISUAL			
3020	Chacobo	to hit with a stick	tu	tu	t u		chac1251				golpear_con_palo		to hit with a stick	Basic actions and technology	AUDITORY, VISUAL			
3592	Yaminawa	to hit with a stick	tas	tas	t a s		yami1256				golpear_con_palo		to hit with a stick	Basic actions and technology	AUDITORY, VISUAL			
1150	Palikur	to hit with an arrow or machete	rak	rak	ʁ a k		pali1279	106			asestar con flecha o machete		to hit with an arrow or machete	Warfare and hunting	AUDITORY			Green1972
1151	Palikur	to hit with fist	tayhr	tayhr	t ã j ʁ		pali1279	106			golpear con puño		to hit with fist	Basic actions and technology	AUDITORY			Green1972
3215	Iskonawa	to hit wood	tun	tun	t u n		isco1239				golpear_madera		to hit wood	Basic actions and technology	AUDITORY, VISUAL			
3603	Yaminawa	to honk a horn	tʃani	tʃani	tʃ a n ɪ		yami1256				tocar_bocina		to honk a horn	Basic actions and technology	AUDITORY			
3550	Yaminawa	to hop	munu	munu	m u n u		yami1256				brincar		to hop	Basic actions and technology	VISUAL			
3396	Kapanawa	to imitate the tapir's whistle, tapir's whistle	tsin	tsin	ts ɪ n		capa1241				imitar el silbido de la sachavaca, silbar la sachavaca. onomatopeya del silbido de la sachavaca.		to imitate the tapir's whistle, tapir's whistle	Animals	AUDITORY			
3107	Kashinawa	to itch	tsan	tsan	ts a n		cash1254				picar		to itch	The body	INTERNAL STATE			
3174	Iskonawa	to itch	pɨɾɨs	pɨɾɨs	p ɨ ɾ ɨ s		isco1239				picar		to itch	The body	INTERNAL STATE			
